No;Nama Dosen;ID Dosen;Judul;Tahun;Jenis Artikel Ilmiah;Database Artikel;Link
92;Dra. Wiwin Purnomowati, M.Si.;4;Entrepreneurship Education is a must;2010;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JymEcoIAAAAJ&pagesize=100&citation_for_view=JymEcoIAAAAJ:d1gkVwhDpl0C
93;Rangga Pahlevi Putra, S.Pd., M.T.;5;DETEKSI CITRA SALIVA FERNING UNTUK MASA SUBUR MENGGUNAKAN METODE CONVOLUTIONAL NEURAL NETWORK;2026;Penelitian;Garuda;https://publishing-widyagama.ac.id/ejournal-v2/index.php/pws/article/view/7565/4025
94;Rangga Pahlevi Putra, S.Pd., M.T.;5;Implementation of The Analytical Hierarchy Process (AHP) Algorithm to Support Decision Making For Determining Superior Orange Comodities Orange in Selorejo Village;2026;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:e5wmG9Sq2KIC
95;Rangga Pahlevi Putra, S.Pd., M.T.;5;Kontribusi Pendapatanpetani Pengolah Gula Merah Tebu (Saccaharum officinarum L.) Terhadap Pendapatan Rumah Tangga di Desa Sungai Asam Kecamatan Kayu Aro Barat Kabupaten Kerinci;2026;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:HDshCWvjkbEC
96;Rangga Pahlevi Putra, S.Pd., M.T.;5;Pemanfaatan Kecerdasan Buatan Untuk Mendukung Pengembangan Bahan Pembelajaran Pada SMK Widyagama Malang;2026;Pengabdian Masyarakat;Google Scholar, Garuda;http://jmm.unmerpas.ac.id/index.php/jmm/article/view/217/132
97;Rangga Pahlevi Putra, S.Pd., M.T.;5;Analysis of Rigid Pavement Cracks Using MSVM Learning Method;2025;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105029901164&origin=inward
98;Rangga Pahlevi Putra, S.Pd., M.T.;5;CLASSIFICATION OF IMAGE QUALITY OF TUBAN LEGEN BEVERAGES USING CONVOLUTIONAL NEURAL NETWORK (CNN) METHOD BASED ON RANDOM FOREST;2025;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:qUcmZB5y_30C
99;Rangga Pahlevi Putra, S.Pd., M.T.;5;Classification Of Rice Plant Diseases Based on Leaf Images Using the Multi Class Support Vector Machine (M-SVM) Method;2025;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:L8Ckcad2t8MC
100;Rangga Pahlevi Putra, S.Pd., M.T.;5;Classification of Sumba Horse Types Using The Convulation Neural Network (CNN) Method;2025;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:hC7cP41nSMkC
101;Rangga Pahlevi Putra, S.Pd., M.T.;5;Detection of Hijaiyah Letters Handwritten in Early Childhood Using Yolo V8;2025;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:ZeXyd9-uunAC
102;Rangga Pahlevi Putra, S.Pd., M.T.;5;Klasifikasi Jenis Kanker Prostat Melalui Citra MRI Menggunakan Pengolahan Citra Digital;2025;Penelitian;Google Scholar, Garuda;https://jurnal.unmer.ac.id/index.php/jtmi/article/view/12666/7034
103;Rangga Pahlevi Putra, S.Pd., M.T.;5;Klasifikasi Kain Tenun Adat Malaka Menggunakan Metode Convolutional Neural Network (CNN);2025;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:IWHjjKOFINEC
104;Rangga Pahlevi Putra, S.Pd., M.T.;5;KLASIFIKASI TOPIK SKRIPSI TEKNIK INFORMATIKA BERDASARKAN PEMINATAN MENGGUNAKAN METODE NAIVE BAYES DAN K-NEAREST NEIGHBOR (K-NN);2025;Penelitian;Google Scholar, Garuda;https://publishing-widyagama.ac.id/ejournal-v2/index.php/pws/article/view/7289/3764
105;Rangga Pahlevi Putra, S.Pd., M.T.;5;Optimizer Sensitivity In Vision Transformerbased Iris Recognition: Adamw Vs Sgd Vs Rmsprop;2025;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:QIV2ME_5wuYC
106;Rangga Pahlevi Putra, S.Pd., M.T.;5;Pengembangan Alat Pengaduk dengan Sistem Pembuangan Uap untuk Usaha Pembersih Lantai di Kota Padang;2025;Pengabdian Masyarakat;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:TQgYirikUcIC
107;Rangga Pahlevi Putra, S.Pd., M.T.;5;Classification of Regional Languages of Malaka Foho and Fehan Districts Using the Naïve Bayes Method;2024;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:9ZlFYXVOiuMC
108;Rangga Pahlevi Putra, S.Pd., M.T.;5;Comparison of Pine Seed Quality Classification Using the Naive Bayes and KNN Methods;2024;Penelitian;Garuda;https://publishing-widyagama.ac.id/ejournal-v2/jsae/article/view/5090/3041
109;Rangga Pahlevi Putra, S.Pd., M.T.;5;COMPARISON OF PINE SEED QUALITY CLASSIFICATION USING THE NAÏVE BAYES AND KNN METHODS;2024;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:MXK_kJrjxJIC
110;Rangga Pahlevi Putra, S.Pd., M.T.;5;Detection of Likurai Dance Movement Types in Malaka Regency Using Yolov8 Based on Video;2024;Penelitian;Google Scholar, Garuda;https://ejournal.unkhair.ac.id/index.php/jiko/article/view/8815/5290
111;Rangga Pahlevi Putra, S.Pd., M.T.;5;Deteksi Pengenalan Citra Rumah Adat Timor Leste Menggunakan YoloV6;2024;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:Zph67rFs4hoC
112;Rangga Pahlevi Putra, S.Pd., M.T.;5;Identification of Socio Economic Registration Data Using OCR Based Tesseract and Google Cloud Vision;2024;Penelitian;Garuda;http://journal.ubpkarawang.ac.id/index.php/bit-cs/article/view/6258/5232
113;Rangga Pahlevi Putra, S.Pd., M.T.;5;KLASIFIKASI TEKS PADA ULASAN OBJEK WISATA FULAN FEHAN MENGGUNAKAN METODE K-NEAREST NEIGHBOR (K-NN);2024;Penelitian;Google Scholar, Garuda;https://ejournal.itn.ac.id/index.php/jati/article/view/11865/6667
114;Rangga Pahlevi Putra, S.Pd., M.T.;5;Klasifikasi tingkat tutur bahasa Sasak berbasis teks menggunakan Naive Bayes;2024;Penelitian;Google Scholar, Garuda;https://journal.eng.unila.ac.id/index.php/jitet/article/view/5149/2094
115;Rangga Pahlevi Putra, S.Pd., M.T.;5;Lobster Age Detection Using Digital Video-Based Yolo V8 Algorithm;2024;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:ULOm3_A8WrAC
116;Rangga Pahlevi Putra, S.Pd., M.T.;5;OPTIMALISASI PEMBAGIAN TUGAS DAN PENINGKATAN HUMAN CAPITAL DENGAN INTEGRASI SISTEM IOT DAN DIGITAL MARKETING DI RUMAH PRODUKSI MAKARONI ECHO POLL;2024;Pengabdian Masyarakat;Google Scholar, Garuda;http://journal.uyr.ac.id/index.php/bam/article/view/697/519
117;Rangga Pahlevi Putra, S.Pd., M.T.;5;PENERAPAN DIVERSIFIKASI PRODUK PENJUALAN UNTUK MENINGKATKAN PENDAPATAN PADA KOPERASI MAHASISWA UNIVERSITAS WIDYAGAMA MALANG;2024;Pengabdian Masyarakat;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/6969/3618
118;Rangga Pahlevi Putra, S.Pd., M.T.;5;Sentiment Analysis of Indonesia 2024 Election with a Comparison of Naive Bayes and KNN Algorithms on Twitter.;2024;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:_kc_bZDykSQC
119;Rangga Pahlevi Putra, S.Pd., M.T.;5;SUPPLIER SELECTION FOR THE HALAL INSTANT FOOD AND EXPORT-ORIENTED INDUSTRY: A CASE STUDY USING ANP;2024;Penelitian;Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215417208&origin=inward
120;Rangga Pahlevi Putra, S.Pd., M.T.;5;Trajectory Analysis of Inter-Island Logistics Transportation for Aggregate Material Using Web-Based Information;2024;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214532347&origin=inward
121;Rangga Pahlevi Putra, S.Pd., M.T.;5;ANALISIS SENTIMEN ULASAN GAME MOBILE FIRST-PERSON SHOOTER DI GOOGLE PLAY STORE MENGGUNAKAN METODE PEMBOBOTAN TF-IDF;2023;Penelitian;Garuda;https://publishing-widyagama.ac.id/ejournal-v2/index.php/pws/article/view/4955/2637
122;Rangga Pahlevi Putra, S.Pd., M.T.;5;Aplikasi Deteksi Jumlah Kendaraan Bermotor Berbasis Video CCTV Lalu Lintas, Kota Malang;2023;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:5nxA0vEk-isC
123;Rangga Pahlevi Putra, S.Pd., M.T.;5;Classifying dental caries types using panoramic dental images using watershed method and multiclass support vector machine;2023;Penelitian;Google Scholar, Garuda;http://journal2.unusa.ac.id/index.php/ATCSJ/article/view/5910/2511
124;Rangga Pahlevi Putra, S.Pd., M.T.;5;Identification of Road Surface Defects Using Multiclass Support Vector Machine;2023;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85176597413&origin=inward
125;Rangga Pahlevi Putra, S.Pd., M.T.;5;Moving Car Observation (MCO) for Road Surface Defect Identification Using GPS Video;2023;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163131496&origin=inward
126;Rangga Pahlevi Putra, S.Pd., M.T.;5;Pembuatan Aplikasi Mobile untuk Meningkatkan Proses Pemasaran dan Penjualan Hasil Urban Farming, Kelurahan Balearjosari, Kota Malang;2023;Pengabdian Masyarakat;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/js/article/view/5013/2693
127;Rangga Pahlevi Putra, S.Pd., M.T.;5;Pengabdian Masyarakat Dalam Upaya Peningkatan Pengelolaan Keuangan Pada PAUD IT Putera Zaman Kelurahan Jatimulyo Kecamatan Lowokwaru Kota Malang;2023;Pengabdian Masyarakat;Google Scholar, Garuda;https://publishing-widyagama.ac.id/ejournal-v2/js/article/view/4810/2732
128;Rangga Pahlevi Putra, S.Pd., M.T.;5;APLIKASI SISTEM PAKAR DIAGNOSA PENYAKIT PADA BATITA BERBASIS WEB DENGAN METODE CERTAINTY FACTOR;2022;Penelitian;Garuda;https://publishing-widyagama.ac.id/ejournal-v2/pws/article/view/3937/2071
129;Rangga Pahlevi Putra, S.Pd., M.T.;5;PERAMALAN PENJUALAN AQILA FROZEN FOOD MENGGUNAKAN METODE EXPONENTIAL SMOOTHING HOLT WINTER KATA;2022;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:eQOLeE2rZwMC
130;Rangga Pahlevi Putra, S.Pd., M.T.;5;Sistem Pakar Diagnosa Penyakit Pada BAtita Menggunakan Metode Certainty Factor;2022;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:W7OEmFMy1HYC
131;Rangga Pahlevi Putra, S.Pd., M.T.;5;Analisis Sentimen Dan Analisis Data Eksploratif Ulasan Aplikasi Marketplace Google Playstore;2021;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/3343/1800
132;Rangga Pahlevi Putra, S.Pd., M.T.;5;DIVERSIFIKASI PRODUK DAN INOVASI KEMASAN PRODUK MAKANAN PADA USAHA DAUN REMPAH CATERING;2021;Pengabdian Masyarakat;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/3379/1836
133;Rangga Pahlevi Putra, S.Pd., M.T.;5;Identifikasi jenis tanaman anggrek melalui tekstur bunga dengan tapis Gabor dan M-SVM;2021;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/jointecs/article/view/1746/1457
134;Rangga Pahlevi Putra, S.Pd., M.T.;5;Pengembangan Strategi Pemasaran melalui Optimalisasi Media Sosial pada Usaha Daun Rempah Catering;2021;Pengabdian Masyarakat;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/3293/1752
135;Rangga Pahlevi Putra, S.Pd., M.T.;5;PENINGKATAN PENJUALAN UMKM YOGHURT OUTY (YOOUTY) MELALUI INOVASI BRANDING PRODUK DAN PEMASARAN;2021;Pengabdian Masyarakat;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/3377/1834
136;Rangga Pahlevi Putra, S.Pd., M.T.;5;Inovasi Kemasan dan Pemasaran Digital Produk UMKM Tisya Herbal di Desa Mulyoarjo;2020;Pengabdian Masyarakat;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/2034/1436
137;Rangga Pahlevi Putra, S.Pd., M.T.;5;PENGEMBANGAN SISTEM TATA KELOLA WEBSITE DESA MULYOARJO BERBASIS HIERARCHY MODEL VIEW CONTROLLER (HMVC) FRAMEWORK;2020;Penelitian;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/1984/1388
138;Rangga Pahlevi Putra, S.Pd., M.T.;5;PENINGKATAN PENJUALAN UMKM SAMBAL MAK SUM MELALUI INOVASI BRANDING PRODUK DAN PEMASARAN;2020;Pengabdian Masyarakat;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/2037/1439
139;Rangga Pahlevi Putra, S.Pd., M.T.;5;Klasifikasi Penyakit Tanaman Kedelai Melalui Tekstur Daun dengan Metode Gabor Filter;2018;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=LWOAaCYAAAAJ&pagesize=100&citation_for_view=LWOAaCYAAAAJ:u5HHmVD_uO8C
140;Ismail Akbar, S.Kom., M.Kom.;6;Implementasi Sistem Point Of Sale (POS) Untuk Pengelolaan Stok Dan Peningkatan Kinerja UMKM Pada Burger Dan Kebab Baba Brewok;2026;Pengabdian Masyarakat;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AKkGwP0AAAAJ&pagesize=100&citation_for_view=AKkGwP0AAAAJ:ULOm3_A8WrAC
141;Ismail Akbar, S.Kom., M.Kom.;6;Optimalisasi Branding Dan Digital Marketing Untuk Meningkatkan Penjualan UMKM: Studi Kasus Baba Brewok;2026;Pengabdian Masyarakat;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AKkGwP0AAAAJ&pagesize=100&citation_for_view=AKkGwP0AAAAJ:Zph67rFs4hoC
142;Ismail Akbar, S.Kom., M.Kom.;6;Optimasi Rute Distribusi Produk FMCG Untuk Kanvaser Independen Berbasis Vehicle Routing Problem Menggunakan Google OR-Tools;2026;Pengabdian Masyarakat;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AKkGwP0AAAAJ&pagesize=100&citation_for_view=AKkGwP0AAAAJ:kNdYIx-mwKoC
143;Ismail Akbar, S.Kom., M.Kom.;6;Transformasi Digital untuk Meningkatkan Kinerja UMKM Burger &Kebab Baba Brewok;2026;Pengabdian Masyarakat;Google Scholar, Garuda;https://jurnal.atidewantara.ac.id/index.php/singkerru/article/view/376/235
144;Ismail Akbar, S.Kom., M.Kom.;6;Transformasi Teknologi Proses Produksi Jamu Sebagai Upaya Peningkatan Produktivitas UMKM Jamu Rempah Sehat Raga;2026;Pengabdian Masyarakat;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AKkGwP0AAAAJ&pagesize=100&citation_for_view=AKkGwP0AAAAJ:KlAtU1dfN6UC
145;Ismail Akbar, S.Kom., M.Kom.;6;Advancing End-To-End Indonesian Speech Emotion Recognition Using XLSR-Wav2Vec2;2025;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105029558167&origin=inward
146;Ismail Akbar, S.Kom., M.Kom.;6;Evaluation of the Success of Implementing Point of Sale Applications for MSMEs Using the DeLone &McLean Model;2025;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AKkGwP0AAAAJ&pagesize=100&citation_for_view=AKkGwP0AAAAJ:MXK_kJrjxJIC
147;Ismail Akbar, S.Kom., M.Kom.;6;Segmentasi berbasis warna untuk pengelompokan kualitas cacing anc menggunakan yolov8;2025;Penelitian;Google Scholar, Garuda;https://ejournal.akakom.ac.id/index.php/jiko/article/view/1779/pdf
148;Ismail Akbar, S.Kom., M.Kom.;6;Multi-label Classification of Indonesian Al-Quran Translation based CNN, BiLSTM, and FastText;2024;Penelitian;Google Scholar, Garuda;https://publikasi.dinus.ac.id/technoc/article/view/9925/4330
149;Ismail Akbar, S.Kom., M.Kom.;6;Multi-label classification of Indonesian qur'an translation using long short-term memory model;2024;Penelitian;Google Scholar, Garuda;https://kinetik.umm.ac.id/index.php/kinetik/article/view/1901/124124386
150;Ismail Akbar, S.Kom., M.Kom.;6;PENERAPAN CONVOLUTIONAL NEURAL NETWORK UNTUK DETEKSI KUALITAS TELUR AYAM RAS BERDASARKAN WARNA CANGKANG;2024;Penelitian;Google Scholar, Garuda;https://ejournal.itn.ac.id/index.php/mnemonic/article/view/8767/5057
151;Ismail Akbar, S.Kom., M.Kom.;6;Penerapan long short-term memory untuk klasifikasi multi-label terjemahan Al-Qur'an dalam Bahasa Indonesia;2024;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AKkGwP0AAAAJ&pagesize=100&citation_for_view=AKkGwP0AAAAJ:_FxGoFyzp5QC
152;Ismail Akbar, S.Kom., M.Kom.;6;Perbandingan analisis sentimen PLN Mobile: Machine learning vs. deep learning;2024;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AKkGwP0AAAAJ&pagesize=100&citation_for_view=AKkGwP0AAAAJ:WF5omc3nYNoC
153;Ismail Akbar, S.Kom., M.Kom.;6;Strategi Digital Marketing untuk Meningkatkan Kemandirian Ekonomi Pada Pengrajin Selop Manten;2024;Pengabdian Masyarakat;Google Scholar, Garuda;https://journal.uhamka.ac.id/index.php/solma/article/view/14351/4399
154;Ismail Akbar, S.Kom., M.Kom.;6;Klasifikasi multi-label terjemahan Al-Qur'an bahasa Indonesia menggunakan model Long Short-Term Memory;2023;Penelitian;Google Scholar;https://scholar.google.com/citations?view_op=view_citation&hl=en&user=AKkGwP0AAAAJ&pagesize=100&citation_for_view=AKkGwP0AAAAJ:Tyk-4Ss8FVUC
155;Ismail Akbar, S.Kom., M.Kom.;6;An Integrated E-Learning Fuzzy Expert System for Acute Pharyngitis Diagnosis;2022;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150431719&origin=inward
156;Ismail Akbar, S.Kom., M.Kom.;6;Expert System Integrated with Medical Record for Infectious Diseases using Certainty Factor;2022;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85138337411&origin=inward
157;Ismail Akbar, S.Kom., M.Kom.;6;Implementasi Sinici Kudo Apps pada Peternakan Kelinci Peci P'Rama di Kabupaten Tulungagung;2022;Pengabdian Masyarakat;Google Scholar, Garuda;https://jurnal.unitri.ac.id/index.php/jast/article/view/3144/pdf
158;Ismail Akbar, S.Kom., M.Kom.;6;DETEKSI DEPRESI DAN KECEMASAN PENGGUNA TWITTER MENGGUNAKAN BIDIRECTIONAL LSTM;2021;Penelitian;Google Scholar, Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/3321/1778
159;Ismail Akbar, S.Kom., M.Kom.;6;EFEKTIVITAS KEGIATAN PELATIHAN DAN PENDAMPINGAN IMPLEMENTASI APLIKASI SINICI KUDO PADA PETERNAKAN KELINCI PECI P' RAMA;2021;Pengabdian Masyarakat;Garuda;http://publishing-widyagama.ac.id/ejournal-v2/index.php/ciastech/article/view/3371/1828
160;Ismail Akbar, S.Kom., M.Kom.;6;Implementasi Algoritma K-Means untuk Menentukan Persediaan Barang pada Poultry Shop;2021;Penelitian;Google Scholar, Garuda;https://jurnal.unmer.ac.id/index.php/jtmi/article/downloadSuppFile/6377/1705
161;Ismail Akbar, S.Kom., M.Kom.;6;SISTEM INFORMASI PEMBERIAN BONUS UPAH DAN PENJADWALAN KARYAWAN MENGGUNAKAN METODE ALGORITMA GENETIKA;2019;Penelitian;Google Scholar, Garuda;http://ejurnal.stimata.ac.id/index.php/TI/article/view/349
162;Ismail Akbar, S.Kom., M.Kom.;6;PERANCANGAN SISTEM REKOMENDASI TEMPAT PRAKTEK KERJA LAPANGAN MENGGUNAKAN FUZZY TSUKAMOTO;2018;Penelitian;Google Scholar, Garuda;http://ejurnal.stimata.ac.id/index.php/TI/article/view/306
163;Affi Nizar Suksmawati, S.Kom., M.Cs.;7;Comparison of Machine Learning as an Inference Engine to Improve Expert Systems in Dengue Disease;2025;Penelitian;Google Scholar, Scopus, Garuda;http://joiv.org/index.php/joiv/article/view/3192/1319
164;Affi Nizar Suksmawati, S.Kom., M.Cs.;7;Optimasi K-Means Menggunakan Algoritma Genetika pada Metode User-based Collaborative Filtering;2025;Penelitian;Google Scholar, Garuda;https://ejurnal.stmik-budidarma.ac.id/index.php/JSON/article/view/9382/4252
165;Affi Nizar Suksmawati, S.Kom., M.Cs.;7;Pemberdayaan Budidaya Cacing ANC Melalui Website Sistem Informasi dan Digital Marketing;2025;Pengabdian Masyarakat;Google Scholar, Garuda;https://ejournal.akakom.ac.id/index.php/JPM/article/view/1782/456
166;Affi Nizar Suksmawati, S.Kom., M.Cs.;7;Investigation of Machine Learning as Inference Engine of Expert System for Pharyngitis Diseases;2024;Penelitian;Google Scholar, Scopus;https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105004412567&origin=inward
